profile,timing,energy
9.977418217431511,0.141794625065888,2.0015013643986603
9.977418379156955,0.058750558997734466,0.34360571116381733
9.968780950260829,0.04510637769700081,0.20219015746125932
9.019501664905148,0.03829635778874953,0.11931087480447809
8.35353102868485,0.034209083676791006,0.08166257365535172
7.845384558703098,0.03139410636960717,0.06066311727818774
7.436836215283986,0.029298305982499436,0.04747461533424113
7.0971914287025015,0.02765711233154126,0.038528908508861606
6.807910465129108,0.026325417333282742,0.03212019700825531
6.554288639522087,0.025216161847668037,0.027315496110787433
6.33137952780685,0.024273305722515084,0.02361862152984389
6.128613113104136,0.023458992107809044,0.020670125357132824
5.952170397268568,0.022746206123954234,0.018330261130511238
5.786794491357672,0.02211534842948183,0.016378106505425448
5.632950004031,0.02155222138550813,0.014738587775888073
5.497271279123333,0.021045400962244918,0.013384703250697707
5.367689607030741,0.020586050685073982,0.012210146199190213
5.250205734070664,0.02016729921841931,0.011211097452721488
5.133279334833868,0.019783725789985645,0.010313497393178599
5.023759179238808,0.019431009967833927,0.009529022986436705
4.929984826848169,0.019104994085344353,0.008871253312948814
4.827843001828432,0.018802689946934945,0.008240361165081768
4.738436544118499,0.018521650247952992,0.007702460787561091
4.653959431768303,0.018259352899953032,0.007221309371369081
4.570433979235716,0.018013966318671925,0.0067784995648271845
4.49447248197677,0.01778381936737693,0.0063886269404707045
4.415981680036291,0.01756753823952636,0.0060183347621301
4.342398745714619,0.0173639827076235,0.005685361580700197
4.274695632428508,0.017171926487371675,0.005388258666743188
4.208117916845052,0.01699037206808489,0.005111890949545309
4.139300125473461,0.016818621380258875,0.004846571465309257
4.077608798643998,0.016655908446645638,0.004612620930311416
4.019440592656081,0.016501412362798548,0.004399197530148574
3.9610016051726045,0.016354554281889668,0.0041965022663555535
3.905052122755203,0.016214831389444954,0.004009392226489933
3.847416901094611,0.016081814519440435,0.0038283231939856047
3.788449187672999,0.01595518963204565,0.003653649427692451
3.738303958856461,0.01583446090970071,0.003503932939628815
3.691567656330085,0.015719080980882327,0.0033672546954610205
3.6350688669567957,0.015608900156484142,0.003219362577000132
3.591300009949976,0.015503608563953357,0.003100051887514516
3.5441839116805522,0.015402800372555729,0.002980107107438265
3.4951526574252267,0.01530636384587892,0.002862044378737241
3.4495407870573955,0.015214076450793233,0.002754315951111725
3.404275367289616,0.01512569188413359,0.0026514281539956512
3.3607536454656186,0.01504100988404376,0.00255521442236665
3.318382415264792,0.014959830250134878,0.00246437161458254
3.2770463681105872,0.014881977730950837,0.0023784086380532646
3.2347617754089013,0.014807322619032897,0.002294233846743074
3.192167334147111,0.01473576516348739,0.002212670173863738
3.158412106592478,0.014667058205648422,0.002145969881225089
3.116296166657944,0.014601093401354777,0.002070371158777355
3.075874847736453,0.014537879766532678,0.0019995831438155594
3.0391311050439325,0.014477243940886878,0.0019358453321823561
3.001127962623196,0.014419066347060212,0.0018725926181077308
2.9649311642299816,0.01436326206326533,0.0018135744918035938
2.9301008523577132,0.014309712598160964,0.0017580327458489912
2.894231529045045,0.014258346874758021,0.0017029617463937678
2.8611391267168425,0.014209077839740875,0.0016527597952887953
2.824805255224894,0.014161854108411113,0.001600358412803024
2.7902954199119163,0.01411664102666066,0.001551540493722009
2.7529416861655807,0.014073400626767927,0.001501039517539819
2.721265457191928,0.0140320444736101,0.0014580879565430894
2.690312132028598,0.01399243926051311,0.0014170729268238016
2.651855849954596,0.013954636207557344,0.0013694206232179398
2.621949403965489,0.013918580897502334,0.0013317985250979804
2.5884931120604433,0.013884168285864855,0.0012916170381553098
2.559361583109484,0.013851353978602552,0.0012567466885926594
2.524983801986926,0.013820117952886582,0.0012177010828763148
2.4981746709614305,0.01379039956904523,0.0011868594744951996
2.4657478299477193,0.013762145130941166,0.0011515149641664457
2.43208046131233,0.013735417697266357,0.0011159368512545932
2.4036652172374717,0.013710139786503666,0.0010860047468863854
2.374377042013826,0.013686231836873715,0.0010560078671129776
2.34357492671119,0.013663703258175999,0.001025402871312132
2.315436003560844,0.013642519329194846,0.000997825778448957
2.2860653315751236,0.01362264332157784,0.0009698398983645237
2.2567439576694417,0.01360407302541259,0.0009425458502547051
2.2243436823420337,0.013586830322778583,0.0009133559979448961
2.1994256502650518,0.013570844932236521,0.0008909069507983039
2.1723237652461354,0.013556037217907801,0.0008671907002723301
2.1421147457233483,0.013542460994697221,0.0008415514029796452
2.1101367252766745,0.01353016515583682,0.0008151309585680701
2.0845765646480694,0.013519081460986451,0.0007942003459667751
2.057205012343304,0.013509143611359634,0.0007723440136093341
2.0285162365221905,0.013500382025784338,0.0007499789820224473
2.0006846529205324,0.01349279497086334,0.0007287207292047327
1.9739158395822114,0.013486352355134448,0.0007086736229377338
1.9482691872800197,0.013481021894601241,0.0006898323423436942
1.919948445255654,0.013476818052527597,0.0006695050611560062
1.8943703731249582,0.013473736184285373,0.0006514871666830962
1.8661993010300222,0.013471771527691597,0.0006320704144224524
1.8390250492044928,0.013470941505553237,0.000613721291328391
1.811084381317912,0.013471242013970163,0.0005952407391856994
1.7829353554820246,0.01347268453505312,0.0005770048662388517
1.7570921021504076,0.013475243884592102,0.0005606119120455725
1.7303495815700969,0.013478904100213017,0.0005439724078398391
1.7023136727348775,0.013483694041121954,0.0005268620937731825
1.6753629943181128,0.013489619226088049,0.000510760400419197
1.6497905434473026,0.013496653154281614,0.0004958037352716429
